# atomic units
# Peak of g_ii(r) =   1.25
# Effective coupling: Gamma_ii=    13.4
#              r                  (g(i,j),j=i,nspecies, i=1,nspecies)
  4.64309519564E-01    0.00000000000E+00
  4.67965500033E-01    0.00000000000E+00
  4.71621480502E-01    0.00000000000E+00
  4.75277460971E-01    0.00000000000E+00
  4.78933441440E-01    0.00000000000E+00
  4.82589421909E-01    0.00000000000E+00
  4.86245402378E-01    0.00000000000E+00
  4.89901382847E-01    0.00000000000E+00
  4.93557363316E-01    0.00000000000E+00
  4.97213343785E-01    0.00000000000E+00
  5.00869324254E-01    0.00000000000E+00
  5.04525304723E-01    0.00000000000E+00
  5.08181285192E-01    0.00000000000E+00
  5.11837265661E-01    0.00000000000E+00
  5.15493246130E-01    0.00000000000E+00
  5.19149226599E-01    0.00000000000E+00
  5.22805207068E-01    0.00000000000E+00
  5.26461187537E-01    0.00000000000E+00
  5.30117168006E-01    0.00000000000E+00
  5.33773148475E-01    0.00000000000E+00
  5.37429128944E-01    0.00000000000E+00
  5.41085109413E-01    0.00000000000E+00
  5.44741089882E-01    0.00000000000E+00
  5.48397070351E-01    0.00000000000E+00
  5.52053050820E-01    0.00000000000E+00
  5.55709031289E-01    0.00000000000E+00
  5.59365011758E-01    0.00000000000E+00
  5.63020992227E-01    0.00000000000E+00
  5.66676972696E-01    0.00000000000E+00
  5.70332953165E-01    0.00000000000E+00
  5.73988933634E-01    0.00000000000E+00
  5.77644914103E-01    0.00000000000E+00
  5.81300894572E-01    0.00000000000E+00
  5.84956875041E-01    0.00000000000E+00
  5.88612855510E-01    0.00000000000E+00
  5.92268835979E-01    0.00000000000E+00
  5.95924816448E-01    0.00000000000E+00
  5.99580796917E-01    0.00000000000E+00
  6.03236777386E-01    0.00000000000E+00
  6.06892757855E-01    0.00000000000E+00
  6.10548738324E-01    0.00000000000E+00
  6.14204718793E-01    0.00000000000E+00
  6.17860699262E-01    0.00000000000E+00
  6.21516679731E-01    0.00000000000E+00
  6.25172660200E-01    0.00000000000E+00
  6.28828640669E-01    0.00000000000E+00
  6.32484621138E-01    0.00000000000E+00
  6.36140601607E-01    0.00000000000E+00
  6.39796582076E-01    0.00000000000E+00
  6.43452562545E-01    0.00000000000E+00
  6.47108543014E-01    0.00000000000E+00
  6.50764523483E-01    0.00000000000E+00
  6.54420503952E-01    0.00000000000E+00
  6.58076484421E-01    0.00000000000E+00
  6.61732464890E-01    0.00000000000E+00
  6.65388445359E-01    0.00000000000E+00
  6.69044425828E-01    0.00000000000E+00
  6.72700406297E-01    0.00000000000E+00
  6.76356386766E-01    0.00000000000E+00
  6.80012367235E-01    0.00000000000E+00
  6.83668347704E-01    0.00000000000E+00
  6.87324328173E-01    0.00000000000E+00
  6.90980308642E-01    0.00000000000E+00
  6.94636289111E-01    0.00000000000E+00
  6.98292269580E-01    0.00000000000E+00
  7.01948250049E-01    0.00000000000E+00
  7.05604230518E-01    0.00000000000E+00
  7.09260210987E-01    0.00000000000E+00
  7.12916191456E-01    0.00000000000E+00
  7.16572171925E-01    0.00000000000E+00
  7.20228152394E-01    0.00000000000E+00
  7.23884132863E-01    0.00000000000E+00
  7.27540113332E-01    0.00000000000E+00
  7.31196093801E-01    0.00000000000E+00
  7.34852074270E-01    0.00000000000E+00
  7.38508054739E-01    0.00000000000E+00
  7.42164035208E-01    0.00000000000E+00
  7.45820015677E-01    0.00000000000E+00
  7.49475996146E-01    0.00000000000E+00
  7.53131976615E-01    0.00000000000E+00
  7.56787957084E-01    0.00000000000E+00
  7.60443937553E-01    0.00000000000E+00
  7.64099918022E-01    0.00000000000E+00
  7.67755898491E-01    0.00000000000E+00
  7.71411878960E-01    0.00000000000E+00
  7.75067859429E-01    0.00000000000E+00
  7.78723839898E-01    0.00000000000E+00
  7.82379820368E-01    0.00000000000E+00
  7.86035800837E-01    0.00000000000E+00
  7.89691781306E-01    0.00000000000E+00
  7.93347761775E-01    0.00000000000E+00
  7.97003742244E-01    0.00000000000E+00
  8.00659722713E-01    0.00000000000E+00
  8.04315703182E-01    0.00000000000E+00
  8.07971683651E-01    0.00000000000E+00
  8.11627664120E-01    0.00000000000E+00
  8.15283644589E-01    0.00000000000E+00
  8.18939625058E-01    0.00000000000E+00
  8.22595605527E-01    0.00000000000E+00
  8.26251585996E-01    0.00000000000E+00
  8.29907566465E-01    0.00000000000E+00
  8.33563546934E-01    0.00000000000E+00
  8.37219527403E-01    0.00000000000E+00
  8.40875507872E-01    0.00000000000E+00
  8.44531488341E-01    0.00000000000E+00
  8.48187468810E-01    0.00000000000E+00
  8.51843449279E-01    0.00000000000E+00
  8.55499429748E-01    0.00000000000E+00
  8.59155410217E-01    0.00000000000E+00
  8.62811390686E-01    0.00000000000E+00
  8.66467371155E-01    0.00000000000E+00
  8.70123351624E-01    0.00000000000E+00
  8.73779332093E-01    0.00000000000E+00
  8.77435312562E-01    0.00000000000E+00
  8.81091293031E-01    0.00000000000E+00
  8.84747273500E-01    0.00000000000E+00
  8.88403253969E-01    0.00000000000E+00
  8.92059234438E-01    0.00000000000E+00
  8.95715214907E-01    0.00000000000E+00
  8.99371195376E-01    0.00000000000E+00
  9.03027175845E-01    0.00000000000E+00
  9.06683156314E-01    0.00000000000E+00
  9.10339136783E-01    0.00000000000E+00
  9.13995117252E-01    0.00000000000E+00
  9.17651097721E-01    0.00000000000E+00
  9.21307078190E-01    0.00000000000E+00
  9.24963058659E-01    0.00000000000E+00
  9.28619039128E-01    0.00000000000E+00
  9.32275019597E-01    0.00000000000E+00
  9.35931000066E-01    0.00000000000E+00
  9.39586980535E-01    0.00000000000E+00
  9.43242961004E-01    0.00000000000E+00
  9.46898941473E-01    0.00000000000E+00
  9.50554921942E-01    0.00000000000E+00
  9.54210902411E-01    0.00000000000E+00
  9.57866882880E-01    0.00000000000E+00
  9.61522863349E-01    0.00000000000E+00
  9.65178843818E-01    0.00000000000E+00
  9.68834824287E-01    0.00000000000E+00
  9.72490804756E-01    0.00000000000E+00
  9.76146785225E-01    0.00000000000E+00
  9.79802765694E-01    0.00000000000E+00
  9.83458746163E-01    0.00000000000E+00
  9.87114726632E-01    0.00000000000E+00
  9.90770707101E-01    0.00000000000E+00
  9.94426687570E-01    0.00000000000E+00
  9.98082668039E-01    0.00000000000E+00
  1.00173864851E+00    0.00000000000E+00
  1.00539462898E+00    0.00000000000E+00
  1.00905060945E+00    0.00000000000E+00
  1.01270658991E+00    0.00000000000E+00
  1.01636257038E+00    0.00000000000E+00
  1.02001855085E+00    0.00000000000E+00
  1.02367453132E+00    0.00000000000E+00
  1.02733051179E+00    0.00000000000E+00
  1.03098649226E+00    0.00000000000E+00
  1.03464247273E+00    0.00000000000E+00
  1.03829845320E+00    0.00000000000E+00
  1.04195443367E+00    0.00000000000E+00
  1.04561041414E+00    0.00000000000E+00
  1.04926639461E+00    0.00000000000E+00
  1.05292237507E+00    0.00000000000E+00
  1.05657835554E+00    0.00000000000E+00
  1.06023433601E+00    0.00000000000E+00
  1.06389031648E+00    0.00000000000E+00
  1.06754629695E+00    0.00000000000E+00
  1.07120227742E+00    0.00000000000E+00
  1.07485825789E+00    0.00000000000E+00
  1.07851423836E+00    0.00000000000E+00
  1.08217021883E+00    0.00000000000E+00
  1.08582619930E+00    0.00000000000E+00
  1.08948217976E+00    0.00000000000E+00
  1.09313816023E+00    0.00000000000E+00
  1.09679414070E+00    0.00000000000E+00
  1.10045012117E+00    0.00000000000E+00
  1.10410610164E+00    0.00000000000E+00
  1.10776208211E+00    0.00000000000E+00
  1.11141806258E+00    0.00000000000E+00
  1.11507404305E+00    0.00000000000E+00
  1.11873002352E+00    0.00000000000E+00
  1.12238600399E+00    0.00000000000E+00
  1.12604198445E+00    0.00000000000E+00
  1.12969796492E+00    0.00000000000E+00
  1.13335394539E+00    0.00000000000E+00
  1.13700992586E+00    0.00000000000E+00
  1.14066590633E+00    0.00000000000E+00
  1.14432188680E+00    0.00000000000E+00
  1.14797786727E+00    0.00000000000E+00
  1.15163384774E+00    0.00000000000E+00
  1.15528982821E+00    0.00000000000E+00
  1.15894580868E+00    0.00000000000E+00
  1.16260178914E+00    0.00000000000E+00
  1.16625776961E+00    0.00000000000E+00
  1.16991375008E+00    0.00000000000E+00
  1.17356973055E+00    0.00000000000E+00
  1.17722571102E+00    1.11022302463E-16
  1.18088169149E+00    1.11022302463E-16
  1.18453767196E+00    1.11022302463E-16
  1.18819365243E+00    1.11022302463E-16
  1.19184963290E+00    1.11022302463E-16
  1.19550561337E+00    2.22044604925E-16
  1.19916159383E+00    2.22044604925E-16
  1.20281757430E+00    3.33066907388E-16
  1.20647355477E+00    3.33066907388E-16
  1.21012953524E+00    4.44089209850E-16
  1.21378551571E+00    5.55111512313E-16
  1.21744149618E+00    6.66133814775E-16
  1.22109747665E+00    8.88178419700E-16
  1.22475345712E+00    9.99200722163E-16
  1.22840943759E+00    1.22124532709E-15
  1.23206541806E+00    1.55431223448E-15
  1.23572139852E+00    1.88737914186E-15
  1.23937737899E+00    2.33146835171E-15
  1.24303335946E+00    2.88657986403E-15
  1.24668933993E+00    3.44169137634E-15
  1.25034532040E+00    4.21884749358E-15
  1.25400130087E+00    5.10702591328E-15
  1.25765728134E+00    6.21724893790E-15
  1.26131326181E+00    7.54951656745E-15
  1.26496924228E+00    9.21485110439E-15
  1.26862522275E+00    1.11022302463E-14
  1.27228120321E+00    1.34336985980E-14
  1.27593718368E+00    1.62092561595E-14
  1.27959316415E+00    1.95399252334E-14
  1.28324914462E+00    2.35367281221E-14
  1.28690512509E+00    2.83106871279E-14
  1.29056110556E+00    3.38618022511E-14
  1.29421708603E+00    4.06341627013E-14
  1.29787306650E+00    4.86277684786E-14
  1.30152904697E+00    5.80646641879E-14
  1.30518502744E+00    6.92779167366E-14
  1.30884100790E+00    8.26005930321E-14
  1.31249698837E+00    9.83657599818E-14
  1.31615296884E+00    1.16906484493E-13
  1.31980894931E+00    1.38777878078E-13
  1.32346492978E+00    1.64535052249E-13
  1.32712091025E+00    1.94955163124E-13
  1.33077689072E+00    2.30482299912E-13
  1.33443287119E+00    2.72337707941E-13
  1.33808885166E+00    3.21298543327E-13
  1.34174483213E+00    3.78697073700E-13
  1.34540081259E+00    4.45643522085E-13
  1.34905679306E+00    5.23914245321E-13
  1.35271277353E+00    6.15285600247E-13
  1.35636875400E+00    7.21533943704E-13
  1.36002473447E+00    8.45323810950E-13
  1.36368071494E+00    9.89097692639E-13
  1.36733669541E+00    1.15607523554E-12
  1.37099267588E+00    1.34958710873E-12
  1.37464865635E+00    1.57385215971E-12
  1.37830463682E+00    1.83320025826E-12
  1.38196061728E+00    2.13296047491E-12
  1.38561659775E+00    2.47901699169E-12
  1.38927257822E+00    2.87814216904E-12
  1.39292855869E+00    3.33788552354E-12
  1.39658453916E+00    3.86679577247E-12
  1.40024051963E+00    4.47486492305E-12
  1.40389650010E+00    5.17297316094E-12
  1.40755248057E+00    5.97388805090E-12
  1.41120846104E+00    6.89159840306E-12
  1.41486444151E+00    7.94209142896E-12
  1.41852042197E+00    9.14335274160E-12
  1.42217640244E+00    1.05158104446E-11
  1.42583238291E+00    1.20821130878E-11
  1.42948836338E+00    1.38679068229E-11
  1.43314434385E+00    1.59020574486E-11
  1.43680032432E+00    1.82168724550E-11
  1.44045630479E+00    2.08484340902E-11
  1.44411228526E+00    2.38374875394E-11
  1.44776826573E+00    2.72291078574E-11
  1.45142424620E+00    3.10741432585E-11
  1.45508022666E+00    3.54291040949E-11
  1.45873620713E+00    4.03571620566E-11
  1.46239218760E+00    4.59287052834E-11
  1.46604816807E+00    5.22221155208E-11
  1.46970414854E+00    5.93246562985E-11
  1.47336012901E+00    6.73332500867E-11
  1.47701610948E+00    7.63558105632E-11
  1.48067208995E+00    8.65117977256E-11
  1.48432807042E+00    9.79339942475E-11
  1.48798405089E+00    1.10769282635E-10
  1.49164003135E+00    1.25180532606E-10
  1.49529601182E+00    1.41347933358E-10
  1.49895199229E+00    1.59470658900E-10
  1.50260797276E+00    1.79768533393E-10
  1.50626395323E+00    2.02484584655E-10
  1.50991993370E+00    2.27886598481E-10
  1.51357591417E+00    2.56269894194E-10
  1.51723189464E+00    2.87959656120E-10
  1.52088787511E+00    3.23313820161E-10
  1.52454385558E+00    3.62725960379E-10
  1.52819983604E+00    4.06628619665E-10
  1.53185581651E+00    4.55496973473E-10
  1.53551179698E+00    5.09852493558E-10
  1.53916777745E+00    5.70266722733E-10
  1.54282375792E+00    6.37366381895E-10
  1.54647973839E+00    7.11837921941E-10
  1.55013571886E+00    7.94432297724E-10
  1.55379169933E+00    8.85971074283E-10
  1.55744767980E+00    9.87352311022E-10
  1.56110366027E+00    1.09955677896E-09
  1.56475964074E+00    1.22365517718E-09
  1.56841562120E+00    1.36081557134E-09
  1.57207160167E+00    1.51231149825E-09
  1.57572758214E+00    1.67953040364E-09
  1.57938356261E+00    1.86398319002E-09
  1.58303954308E+00    2.06731409769E-09
  1.58669552355E+00    2.29131147389E-09
  1.59035150402E+00    2.53791887506E-09
  1.59400748449E+00    2.80924794538E-09
  1.59766346496E+00    3.10759096234E-09
  1.60131944543E+00    3.43543571368E-09
  1.60497542589E+00    3.79547948626E-09
  1.60863140636E+00    4.19064627444E-09
  1.61228738683E+00    4.62410287838E-09
  1.61594336730E+00    5.09927888803E-09
  1.61959934777E+00    5.61988422465E-09
  1.62325532824E+00    6.18993234447E-09
  1.62691130871E+00    6.81376033373E-09
  1.63056728918E+00    7.49605510997E-09
  1.63422326965E+00    8.24187640358E-09
  1.63787925012E+00    9.05668640083E-09
  1.64153523058E+00    9.94637594509E-09
  1.64519121105E+00    1.09172976215E-08
  1.64884719152E+00    1.19762959550E-08
  1.65250317199E+00    1.31307452689E-08
  1.65615915246E+00    1.43885825477E-08
  1.65981513293E+00    1.57583510685E-08
  1.66347111340E+00    1.72492375938E-08
  1.66712709387E+00    1.88711212212E-08
  1.67078307434E+00    2.06346151277E-08
  1.67443905481E+00    2.25511218588E-08
  1.67809503527E+00    2.46328804021E-08
  1.68175101574E+00    2.68930280267E-08
  1.68540699621E+00    2.93456530187E-08
  1.68906297668E+00    3.20058649583E-08
  1.69271895715E+00    3.48898525626E-08
  1.69637493762E+00    3.80149632884E-08
  1.70003091809E+00    4.13997679471E-08
  1.70368689856E+00    4.50641498562E-08
  1.70734287903E+00    4.90293763367E-08
  1.71099885950E+00    5.33181994111E-08
  1.71465483996E+00    5.79549349622E-08
  1.71831082043E+00    6.29655751982E-08
  1.72196680090E+00    6.83778765831E-08
  1.72562278137E+00    7.42214860683E-08
  1.72927876184E+00    8.05280375715E-08
  1.73293474231E+00    8.73312936411E-08
  1.73659072278E+00    9.46672518154E-08
  1.74024670325E+00    1.02574302940E-07
  1.74390268372E+00    1.11093348187E-07
  1.74755866419E+00    1.20267975690E-07
  1.75121464465E+00    1.30144588772E-07
  1.75487062512E+00    1.40772604018E-07
  1.75852660559E+00    1.52204590820E-07
  1.76218258606E+00    1.64496492205E-07
  1.76583856653E+00    1.77707777937E-07
  1.76949454700E+00    1.91901689983E-07
  1.77315052747E+00    2.07145409714E-07
  1.77680650794E+00    2.23510331021E-07
  1.78046248841E+00    2.41072242391E-07
  1.78411846888E+00    2.59911630440E-07
  1.78777444934E+00    2.80113877427E-07
  1.79143042981E+00    3.01769599309E-07
  1.79508641028E+00    3.24974859023E-07
  1.79874239075E+00    3.49831541735E-07
  1.80239837122E+00    3.76447585770E-07
  1.80605435169E+00    4.04937398946E-07
  1.80971033216E+00    4.35422107259E-07
  1.81336631263E+00    4.68030016076E-07
  1.81702229310E+00    5.02896878918E-07
  1.82067827357E+00    5.40166406715E-07
  1.82433425403E+00    5.79990557137E-07
  1.82799023450E+00    6.22530098360E-07
  1.83164621497E+00    6.67954918154E-07
  1.83530219544E+00    7.16444647497E-07
  1.83895817591E+00    7.68188991640E-07
  1.84261415638E+00    8.23388417670E-07
  1.84627013685E+00    8.82254507784E-07
  1.84992611732E+00    9.45010718567E-07
  1.85358209779E+00    1.01189275636E-06
  1.85723807826E+00    1.08314941416E-06
  1.86089405872E+00    1.15904297016E-06
  1.86455003919E+00    1.23985010958E-06
  1.86820601966E+00    1.32586234614E-06
  1.87186200013E+00    1.41738703641E-06
  1.87551798060E+00    1.51474782539E-06
  1.87917396107E+00    1.61828576073E-06
  1.88282994154E+00    1.72835976209E-06
  1.88648592201E+00    1.84534784542E-06
  1.89014190248E+00    1.96964761456E-06
  1.89379788295E+00    2.10167760628E-06
  1.89745386341E+00    2.24187780262E-06
  1.90110984388E+00    2.39071110786E-06
  1.90476582435E+00    2.54866388016E-06
  1.90842180482E+00    2.71624755144E-06
  1.91207778529E+00    2.89399917852E-06
  1.91573376576E+00    3.08248321657E-06
  1.91938974623E+00    3.28229208779E-06
  1.92304572670E+00    3.49404812328E-06
  1.92670170717E+00    3.71840414504E-06
  1.93035768764E+00    3.95604559145E-06
  1.93401366810E+00    4.20769110943E-06
  1.93766964857E+00    4.47409487936E-06
  1.94132562904E+00    4.75604721240E-06
  1.94498160951E+00    5.05437709253E-06
  1.94863758998E+00    5.36995277456E-06
  1.95229357045E+00    5.70368456021E-06
  1.95594955092E+00    6.05652539198E-06
  1.95960553139E+00    6.42947388352E-06
  1.96326151186E+00    6.82357490145E-06
  1.96691749233E+00    7.23992287055E-06
  1.97057347279E+00    7.67966233761E-06
  1.97422945326E+00    8.14399157345E-06
  1.97788543373E+00    8.63416310815E-06
  1.98154141420E+00    9.15148765646E-06
  1.98519739467E+00    9.69733461242E-06
  1.98885337514E+00    1.02731363248E-05
  1.99250935561E+00    1.08803885401E-05
  1.99616533608E+00    1.15206550546E-05
  1.99982131655E+00    1.21955680923E-05
  2.00347729702E+00    1.29068333649E-05
  2.00713327748E+00    1.36562303684E-05
  2.01078925795E+00    1.44456178834E-05
  2.01444523842E+00    1.52769341728E-05
  2.01810121889E+00    1.61522029571E-05
  2.02175719936E+00    1.70735334935E-05
  2.02541317983E+00    1.80431270643E-05
  2.02906916030E+00    1.90632769136E-05
  2.03272514077E+00    2.01363752904E-05
  2.03638112124E+00    2.12649132174E-05
  2.04003710171E+00    2.24514881300E-05
  2.04369308217E+00    2.36988034513E-05
  2.04734906264E+00    2.50096768748E-05
  2.05100504311E+00    2.63870397095E-05
  2.05466102358E+00    2.78339458583E-05
  2.05831700405E+00    2.93535709009E-05
  2.06197298452E+00    3.09492218172E-05
  2.06562896499E+00    3.26243357708E-05
  2.06928494546E+00    3.43824906341E-05
  2.07294092593E+00    3.62274034289E-05
  2.07659690640E+00    3.81629417161E-05
  2.08025288686E+00    4.01931216470E-05
  2.08390886733E+00    4.23221202773E-05
  2.08756484780E+00    4.45542731795E-05
  2.09122082827E+00    4.68940877562E-05
  2.09487680874E+00    4.93462403499E-05
  2.09853278921E+00    5.19155906313E-05
  2.10218876968E+00    5.46071781458E-05
  2.10584475015E+00    5.74262378550E-05
  2.10950073062E+00    6.03781960521E-05
  2.11315671109E+00    6.34686871397E-05
  2.11681269156E+00    6.67035488412E-05
  2.12046867202E+00    7.00888403046E-05
  2.12412465249E+00    7.36308365266E-05
  2.12778063296E+00    7.73360478799E-05
  2.13143661343E+00    8.12112136653E-05
  2.13509259390E+00    8.52633231646E-05
  2.13874857437E+00    8.94996082119E-05
  2.14240455484E+00    9.39275658927E-05
  2.14606053531E+00    9.85549500352E-05
  2.14971651578E+00    1.03389795661E-04
  2.15337249625E+00    1.08440409288E-04
  2.15702847671E+00    1.13715395254E-04
  2.16068445718E+00    1.19223644708E-04
  2.16434043765E+00    1.24974363944E-04
  2.16799641812E+00    1.30977061947E-04
  2.17165239859E+00    1.37241580881E-04
  2.17530837906E+00    1.43778082030E-04
  2.17896435953E+00    1.50597078602E-04
  2.18262034000E+00    1.57709419915E-04
  2.18627632047E+00    1.65126326673E-04
  2.18993230094E+00    1.72859373230E-04
  2.19358828140E+00    1.80920525495E-04
  2.19724426187E+00    1.89322121110E-04
  2.20090024234E+00    1.98076910172E-04
  2.20455622281E+00    2.07198033109E-04
  2.20821220328E+00    2.16699064418E-04
  2.21186818375E+00    2.26593988050E-04
  2.21552416422E+00    2.36897244355E-04
  2.21918014469E+00    2.47623702738E-04
  2.22283612516E+00    2.58788712058E-04
  2.22649210563E+00    2.70408070298E-04
  2.23014808609E+00    2.82498078646E-04
  2.23380406656E+00    2.95075507935E-04
  2.23746004703E+00    3.08157656650E-04
  2.24111602750E+00    3.21762313875E-04
  2.24477200797E+00    3.35907821461E-04
  2.24842798844E+00    3.50613033192E-04
  2.25208396891E+00    3.65897381406E-04
  2.25573994938E+00    3.81780832068E-04
  2.25939592985E+00    3.98283956132E-04
  2.26305191032E+00    4.15427880188E-04
  2.26670789078E+00    4.33234362886E-04
  2.27036387125E+00    4.51725740776E-04
  2.27401985172E+00    4.70925010154E-04
  2.27767583219E+00    4.90855767716E-04
  2.28133181266E+00    5.11542298153E-04
  2.28498779313E+00    5.33009509242E-04
  2.28864377360E+00    5.55283025558E-04
  2.29229975407E+00    5.78389117574E-04
  2.29595573454E+00    6.02354801878E-04
  2.29961171501E+00    6.27207763829E-04
  2.30326769547E+00    6.52976464706E-04
  2.30692367594E+00    6.79690057437E-04
  2.31057965641E+00    7.07378501114E-04
  2.31423563688E+00    7.36072469310E-04
  2.31789161735E+00    7.65803472400E-04
  2.32154759782E+00    7.96603757946E-04
  2.32520357829E+00    8.28506441309E-04
  2.32885955876E+00    8.61545397522E-04
  2.33251553923E+00    8.95755400751E-04
  2.33617151970E+00    9.31172007039E-04
  2.33982750016E+00    9.67831703148E-04
  2.34348348063E+00    1.00577177957E-03
  2.34713946110E+00    1.04503048930E-03
  2.35079544157E+00    1.08564691045E-03
  2.35445142204E+00    1.12766111561E-03
  2.35810740251E+00    1.17111402335E-03
  2.36176338298E+00    1.21604757872E-03
  2.36541936345E+00    1.26250459305E-03
  2.36907534392E+00    1.31052893622E-03
  2.37273132439E+00    1.36016536386E-03
  2.37638730485E+00    1.41145972225E-03
  2.38004328532E+00    1.46445876209E-03
  2.38369926579E+00    1.51921035669E-03
  2.38735524626E+00    1.57576330155E-03
  2.39101122673E+00    1.63416754664E-03
  2.39466720720E+00    1.69447398075E-03
  2.39832318767E+00    1.75673467881E-03
  2.40197916814E+00    1.82100267012E-03
  2.40563514861E+00    1.88733220140E-03
  2.40929112908E+00    1.95577848814E-03
